DATE,품목명,단위,등급명,평균가격,전일대비_가격차이,전일대비_가격변화율(%),공휴일여부,일요일여부,총반입량,전일대비_반입량차이,전일대비_반입량변화율(%)
2020-12-21,토마토,5키로상자,상,11077,11077.0,1107700.0,0,0,217.0,95.0,77.8688524590164
2020-12-22,토마토,5키로상자,상,10823,-254.0,-2.2930396316692243,0,0,122.0,-19.0,-13.47517730496454
2020-12-23,토마토,5키로상자,상,10855,32.0,0.29566663586805875,0,0,141.0,1.0,0.7142857142857143
2020-12-24,토마토,5키로상자,상,10616,-239.0,-2.20175034546292,0,0,140.0,-22.0,-13.580246913580249
2020-12-25,토마토,5키로상자,상,10823,207.0,1.9498869630746045,0,0,162.0,43.0,36.134453781512605
2020-12-26,토마토,5키로상자,상,10792,-31.0,-0.28642705349718195,0,0,119.0,-81.0,-40.5
2020-12-27,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2020-12-28,토마토,5키로상자,상,10678,10678.0,1067800.0,0,0,200.0,61.0,43.884892086330936
2020-12-29,토마토,5키로상자,상,11084,406.0,3.8022101517138043,0,0,139.0,-46.0,-24.864864864864867
2020-12-30,토마토,5키로상자,상,11475,391.0,3.52760736196319,0,0,185.0,-24.0,-11.483253588516746
2020-12-31,토마토,5키로상자,상,9689,-1786.0,-15.564270152505447,0,0,209.0,-56.0,-21.13207547169812
2021-01-01,토마토,5키로상자,상,0,0.0,0.0,0,0,,,
2021-01-02,,,,0,0.0,0.0,0,0,,,
2021-01-03,,,,0,0.0,0.0,0,1,,,
2021-01-04,토마토,5키로상자,상,9674,9674.0,967400.0,0,0,265.0,104.0,64.59627329192547
2021-01-05,토마토,5키로상자,상,9899,225.0,2.3258217903659295,0,0,161.0,28.0,21.052631578947366
2021-01-06,토마토,5키로상자,상,10785,886.0,8.950399030205071,0,0,133.0,-20.0,-13.071895424836605
2021-01-07,토마토,5키로상자,상,10057,-728.0,-6.750115901715345,0,0,153.0,-6.0,-3.7735849056603774
2021-01-08,토마토,5키로상자,상,9292,-765.0,-7.606642139803123,0,0,159.0,58.0,57.42574257425742
2021-01-09,토마토,5키로상자,상,8282,-1010.0,-10.869565217391305,0,0,101.0,-84.0,-45.40540540540541
2021-01-10,,,,0,0.0,0.0,0,1,,,
2021-01-11,토마토,5키로상자,상,9266,9266.0,926600.0,0,0,185.0,37.0,25.0
2021-01-12,토마토,5키로상자,상,9062,-204.0,-2.20159723721131,0,0,148.0,32.0,27.58620689655172
2021-01-13,토마토,5키로상자,상,10244,1182.0,13.043478260869565,0,0,116.0,5.0,4.504504504504505
2021-01-14,토마토,5키로상자,상,11263,1019.0,9.94728621632175,0,0,111.0,-55.0,-33.13253012048193
2021-01-15,토마토,5키로상자,상,11427,164.0,1.4560951789043772,0,0,166.0,53.0,46.90265486725664
2021-01-16,토마토,5키로상자,상,12552,1125.0,9.845103701758992,0,0,113.0,-118.0,-51.08225108225109
2021-01-17,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-01-18,토마토,5키로상자,상,12457,12457.0,1245700.0,0,0,231.0,99.0,75.0
2021-01-19,토마토,5키로상자,상,12339,-118.0,-0.9472585694790079,0,0,132.0,3.0,2.3255813953488373
2021-01-20,토마토,5키로상자,상,13370,1031.0,8.355620390631332,0,0,129.0,8.0,6.6115702479338845
2021-01-21,토마토,5키로상자,상,15051,1681.0,12.57292445774121,0,0,121.0,-58.0,-32.402234636871505
2021-01-22,토마토,5키로상자,상,15137,86.0,0.571390605275397,0,0,179.0,39.0,27.857142857142858
2021-01-23,토마토,5키로상자,상,14049,-1088.0,-7.187685802999273,0,0,140.0,-76.0,-35.18518518518518
2021-01-24,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-01-25,토마토,5키로상자,상,14051,14051.0,1405100.0,0,0,216.0,61.0,39.35483870967742
2021-01-26,토마토,5키로상자,상,14507,456.0,3.2453206177496265,0,0,155.0,8.0,5.442176870748299
2021-01-27,토마토,5키로상자,상,14880,373.0,2.57117253739574,0,0,147.0,2.0,1.3793103448275863
2021-01-28,토마토,5키로상자,상,15264,384.0,2.5806451612903225,0,0,145.0,-42.0,-22.459893048128343
2021-01-29,토마토,5키로상자,상,15999,735.0,4.815251572327044,0,0,187.0,70.0,59.82905982905983
2021-01-30,토마토,5키로상자,상,16608,609.0,3.8064879054940937,0,0,117.0,-118.0,-50.212765957446805
2021-01-31,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-02-01,토마토,5키로상자,상,15981,15981.0,1598100.0,0,0,235.0,53.0,29.120879120879124
2021-02-02,토마토,5키로상자,상,15124,-857.0,-5.362618109004442,0,0,182.0,44.0,31.88405797101449
2021-02-03,토마토,5키로상자,상,16393,1269.0,8.390637397513885,0,0,138.0,6.0,4.545454545454546
2021-02-04,토마토,5키로상자,상,16120,-273.0,-1.6653449643140366,0,0,132.0,-63.0,-32.30769230769231
2021-02-05,토마토,5키로상자,상,15016,-1104.0,-6.848635235732011,0,0,195.0,45.0,30.0
2021-02-06,토마토,5키로상자,상,13697,-1319.0,-8.783963771976557,0,0,150.0,-107.0,-41.63424124513619
2021-02-07,,,,0,0.0,0.0,0,1,,,
2021-02-08,토마토,5키로상자,상,12666,12666.0,1266600.0,0,0,257.0,91.0,54.81927710843374
2021-02-09,토마토,5키로상자,상,11610,-1056.0,-8.337280909521553,0,0,166.0,-78.0,-31.967213114754102
2021-02-10,토마토,5키로상자,상,9443,-2167.0,-18.664944013781223,0,0,244.0,137.0,128.0373831775701
2021-02-11,토마토,5키로상자,상,7844,-1599.0,-16.933178015461188,0,0,107.0,-170.0,-61.371841155234655
2021-02-12,토마토,5키로상자,상,0,0.0,0.0,0,0,,,
2021-02-13,토마토,5키로상자,상,0,0.0,0.0,0,0,,,
2021-02-14,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-02-15,토마토,5키로상자,상,9698,9698.0,969800.0,0,0,277.0,45.0,19.39655172413793
2021-02-16,토마토,5키로상자,상,8440,-1258.0,-12.97174675190761,0,0,232.0,56.0,31.818181818181817
2021-02-17,토마토,5키로상자,상,9943,1503.0,17.808056872037913,0,0,176.0,28.0,18.91891891891892
2021-02-18,토마토,5키로상자,상,9940,-3.0,-0.030171980287639545,0,0,148.0,-34.0,-18.68131868131868
2021-02-19,토마토,5키로상자,상,12589,2649.0,26.649899396378267,0,0,182.0,18.0,10.975609756097562
2021-02-20,토마토,5키로상자,상,13021,432.0,3.4315672412423543,0,0,164.0,-79.0,-32.510288065843625
2021-02-21,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-02-22,토마토,5키로상자,상,13926,13926.0,1392600.0,0,0,243.0,53.0,27.89473684210526
2021-02-23,토마토,5키로상자,상,12759,-1167.0,-8.380008616975442,0,0,190.0,-5.0,-2.564102564102564
2021-02-24,토마토,5키로상자,상,13485,726.0,5.690101105102281,0,0,195.0,24.0,14.035087719298245
2021-02-25,토마토,5키로상자,상,14574,1089.0,8.07563959955506,0,0,171.0,-35.0,-16.990291262135923
2021-02-26,토마토,5키로상자,상,14565,-9.0,-0.06175380815150268,0,0,206.0,40.0,24.09638554216868
2021-02-27,토마토,5키로상자,상,14077,-488.0,-3.3504977686234123,0,0,166.0,-73.0,-30.543933054393307
2021-02-28,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-03-01,토마토,5키로상자,상,14738,14738.0,1473800.0,0,0,239.0,72.0,43.11377245508982
2021-03-02,토마토,5키로상자,상,14277,-461.0,-3.1279685167593976,0,0,167.0,17.0,11.333333333333332
2021-03-03,토마토,5키로상자,상,14962,685.0,4.797926735308538,0,0,150.0,-3.0,-1.96078431372549
2021-03-04,토마토,5키로상자,상,15321,359.0,2.3994118433364524,0,0,153.0,-4.0,-2.547770700636943
2021-03-05,토마토,5키로상자,상,17104,1783.0,11.637621565171987,0,0,157.0,-11.0,-6.547619047619048
2021-03-06,토마토,5키로상자,상,16461,-643.0,-3.759354536950421,0,0,168.0,-103.0,-38.00738007380074
2021-03-07,,,,0,0.0,0.0,0,1,,,
2021-03-08,토마토,5키로상자,상,16564,16564.0,1656400.0,0,0,271.0,110.0,68.32298136645963
2021-03-09,토마토,5키로상자,상,16352,-212.0,-1.2798840859695726,0,0,161.0,-20.0,-11.049723756906078
2021-03-10,토마토,5키로상자,상,16690,338.0,2.0670254403131114,0,0,181.0,23.0,14.556962025316457
2021-03-11,토마토,5키로상자,상,16456,-234.0,-1.40203714799281,0,0,158.0,-48.0,-23.300970873786408
2021-03-12,토마토,5키로상자,상,17051,595.0,3.6157024793388426,0,0,206.0,14.0,7.291666666666667
2021-03-13,토마토,5키로상자,상,16772,-279.0,-1.6362676675854788,0,0,192.0,-74.0,-27.819548872180448
2021-03-14,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-03-15,토마토,5키로상자,상,16750,16750.0,1675000.0,0,0,266.0,92.0,52.87356321839081
2021-03-16,토마토,5키로상자,상,16380,-370.0,-2.208955223880597,0,0,174.0,-10.0,-5.434782608695652
2021-03-17,토마토,5키로상자,상,16993,613.0,3.7423687423687424,0,0,184.0,-39.0,-17.48878923766816
2021-03-18,토마토,5키로상자,상,16318,-675.0,-3.9722238568822457,0,0,223.0,-17.0,-7.083333333333333
2021-03-19,토마토,5키로상자,상,15398,-920.0,-5.637945826694448,0,0,240.0,-8.0,-3.225806451612903
2021-03-20,토마토,5키로상자,상,12764,-2634.0,-17.106117677620468,0,0,248.0,-84.0,-25.301204819277107
2021-03-21,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-03-22,토마토,5키로상자,상,12327,12327.0,1232700.0,0,0,332.0,136.0,69.38775510204081
2021-03-23,토마토,5키로상자,상,11740,-587.0,-4.761904761904762,0,0,196.0,7.0,3.7037037037037033
2021-03-24,토마토,5키로상자,상,11541,-199.0,-1.6950596252129473,0,0,189.0,-24.0,-11.267605633802818
2021-03-25,토마토,5키로상자,상,11270,-271.0,-2.3481500736504635,0,0,213.0,-15.0,-6.578947368421052
2021-03-26,토마토,5키로상자,상,11215,-55.0,-0.4880212954747116,0,0,228.0,15.0,7.042253521126761
2021-03-27,토마토,5키로상자,상,10508,-707.0,-6.304057066428889,0,0,213.0,-96.0,-31.06796116504854
2021-03-28,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-03-29,토마토,5키로상자,상,10685,10685.0,1068500.0,0,0,309.0,109.0,54.50000000000001
2021-03-30,토마토,5키로상자,상,10361,-324.0,-3.032288254562471,0,0,200.0,-10.0,-4.761904761904762
2021-03-31,토마토,5키로상자,상,10583,222.0,2.142650323327864,0,0,210.0,-19.0,-8.296943231441048
2021-04-01,토마토,5키로상자,상,10825,242.0,2.286686194840782,0,0,229.0,-29.0,-11.24031007751938
2021-04-02,토마토,5키로상자,상,11306,481.0,4.443418013856813,0,0,258.0,42.0,19.444444444444446
2021-04-03,토마토,5키로상자,상,11935,629.0,5.563417654342826,0,0,216.0,-102.0,-32.075471698113205
2021-04-04,,,,0,0.0,0.0,0,1,,,
2021-04-05,토마토,5키로상자,상,11632,11632.0,1163200.0,0,0,318.0,94.0,41.96428571428572
2021-04-06,토마토,5키로상자,상,11874,242.0,2.0804676753782667,0,0,224.0,28.0,14.285714285714285
2021-04-07,토마토,5키로상자,상,13036,1162.0,9.786087249452585,0,0,196.0,-16.0,-7.547169811320755
2021-04-08,토마토,5키로상자,상,14060,1024.0,7.855170297637312,0,0,212.0,-51.0,-19.39163498098859
2021-04-09,토마토,5키로상자,상,14490,430.0,3.058321479374111,0,0,263.0,14.0,5.622489959839357
2021-04-10,토마토,5키로상자,상,12785,-1705.0,-11.766735679779158,0,0,249.0,-144.0,-36.6412213740458
2021-04-11,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-04-12,토마토,5키로상자,상,12968,12968.0,1296800.0,0,0,393.0,152.0,63.07053941908713
2021-04-13,토마토,5키로상자,상,12373,-595.0,-4.588217149907464,0,0,241.0,49.0,25.52083333333333
2021-04-14,토마토,5키로상자,상,13696,1323.0,10.692637193889922,0,0,192.0,-69.0,-26.436781609195403
2021-04-15,토마토,5키로상자,상,13314,-382.0,-2.7891355140186915,0,0,261.0,16.0,6.530612244897959
2021-04-16,토마토,5키로상자,상,14329,1015.0,7.6235541535226075,0,0,245.0,0.0,0.0
2021-04-17,토마토,5키로상자,상,14353,24.0,0.16749249773187244,0,0,245.0,-100.0,-28.98550724637681
2021-04-18,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-04-19,토마토,5키로상자,상,14342,14342.0,1434200.0,0,0,345.0,81.0,30.681818181818183
2021-04-20,토마토,5키로상자,상,13893,-449.0,-3.1306651791939757,0,0,264.0,36.0,15.789473684210526
2021-04-21,토마토,5키로상자,상,14000,107.0,0.7701720290793925,0,0,228.0,-54.0,-19.148936170212767
2021-04-22,토마토,5키로상자,상,13510,-490.0,-3.5000000000000004,0,0,282.0,-6.0,-2.083333333333333
2021-04-23,토마토,5키로상자,상,13487,-23.0,-0.1702442635085122,0,0,288.0,37.0,14.741035856573706
2021-04-24,토마토,5키로상자,상,13236,-251.0,-1.8610513828130792,0,0,251.0,-116.0,-31.607629427792915
2021-04-25,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-04-26,토마토,5키로상자,상,13698,13698.0,1369800.0,0,0,367.0,88.0,31.54121863799283
2021-04-27,토마토,5키로상자,상,12873,-825.0,-6.022777047744196,0,0,279.0,31.0,12.5
2021-04-28,토마토,5키로상자,상,13061,188.0,1.4604210362774799,0,0,248.0,-23.0,-8.487084870848708
2021-04-29,토마토,5키로상자,상,12557,-504.0,-3.8588163234055584,0,0,271.0,-43.0,-13.694267515923569
2021-04-30,토마토,5키로상자,상,12334,-223.0,-1.7759018873934855,0,0,314.0,31.0,10.954063604240282
2021-05-01,토마토,5키로상자,상,11330,-1004.0,-8.14010053510621,0,0,283.0,-102.0,-26.49350649350649
2021-05-02,,,,0,0.0,0.0,0,1,,,
2021-05-03,토마토,5키로상자,상,10964,10964.0,1096400.0,0,0,385.0,82.0,27.062706270627064
2021-05-04,토마토,5키로상자,상,10283,-681.0,-6.211236774899671,0,0,303.0,35.0,13.059701492537313
2021-05-05,토마토,5키로상자,상,9584,-699.0,-6.7976271516094515,0,0,268.0,-19.0,-6.620209059233449
2021-05-06,토마토,5키로상자,상,9098,-486.0,-5.070951585976627,0,0,287.0,-20.0,-6.514657980456026
2021-05-07,토마토,5키로상자,상,8605,-493.0,-5.41877335678171,0,0,307.0,58.0,23.29317269076305
2021-05-08,토마토,5키로상자,상,8467,-138.0,-1.6037187681580478,0,0,249.0,-115.0,-31.59340659340659
2021-05-09,,,,0,0.0,0.0,0,1,,,
2021-05-10,토마토,5키로상자,상,8853,8853.0,885300.0,0,0,364.0,75.0,25.951557093425603
2021-05-11,토마토,5키로상자,상,8263,-590.0,-6.6644075454648135,0,0,289.0,5.0,1.7605633802816902
2021-05-12,토마토,5키로상자,상,8847,584.0,7.067650974222437,0,0,284.0,14.0,5.185185185185185
2021-05-13,토마토,5키로상자,상,9099,252.0,2.8484231943031535,0,0,270.0,-25.0,-8.47457627118644
2021-05-14,토마토,5키로상자,상,9343,244.0,2.681613364105946,0,0,295.0,32.0,12.167300380228136
2021-05-15,토마토,5키로상자,상,9560,217.0,2.322594455742267,0,0,263.0,-122.0,-31.68831168831169
2021-05-16,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-05-17,토마토,5키로상자,상,9299,9299.0,929900.0,0,0,385.0,90.0,30.508474576271187
2021-05-18,토마토,5키로상자,상,9157,-142.0,-1.5270459189160126,0,0,295.0,-18.0,-5.7507987220447285
2021-05-19,토마토,5키로상자,상,9551,394.0,4.302719231189254,0,0,313.0,43.0,15.925925925925927
2021-05-20,토마토,5키로상자,상,9201,-350.0,-3.664537744738771,0,0,270.0,-64.0,-19.16167664670659
2021-05-21,토마토,5키로상자,상,9425,224.0,2.434517987175307,0,0,334.0,7.0,2.140672782874617
2021-05-22,토마토,5키로상자,상,9296,-129.0,-1.3687002652519895,0,0,327.0,-103.0,-23.953488372093023
2021-05-23,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-05-24,토마토,5키로상자,상,8828,8828.0,882800.0,0,0,430.0,85.0,24.637681159420293
2021-05-25,토마토,5키로상자,상,8339,-489.0,-5.539193475305845,0,0,345.0,2.0,0.5830903790087464
2021-05-26,토마토,5키로상자,상,8316,-23.0,-0.27581244753567574,0,0,343.0,54.0,18.68512110726644
2021-05-27,토마토,5키로상자,상,8307,-9.0,-0.10822510822510822,0,0,289.0,-54.0,-15.743440233236154
2021-05-28,토마토,5키로상자,상,8517,210.0,2.5279884434814015,0,0,343.0,52.0,17.869415807560138
2021-05-29,토마토,5키로상자,상,8678,161.0,1.8903369731125983,0,0,291.0,-111.0,-27.611940298507463
2021-05-30,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-05-31,토마토,5키로상자,상,9279,9279.0,927900.0,0,0,402.0,61.0,17.888563049853374
2021-06-01,토마토,5키로상자,상,8849,-430.0,-4.634120056040522,0,0,341.0,4.0,1.1869436201780417
2021-06-02,토마토,5키로상자,상,9149,300.0,3.3902135834557576,0,0,337.0,83.0,32.677165354330704
2021-06-03,토마토,5키로상자,상,8905,-244.0,-2.6669581375013665,0,0,254.0,-65.0,-20.37617554858934
2021-06-04,토마토,5키로상자,상,10779,1874.0,21.044357102751263,0,0,319.0,40.0,14.336917562724013
2021-06-05,토마토,5키로상자,상,10049,-730.0,-6.772427869004546,0,0,279.0,-154.0,-35.56581986143187
2021-06-06,,,,0,0.0,0.0,0,1,,,
2021-06-07,토마토,5키로상자,상,9825,9825.0,982500.0,0,0,433.0,99.0,29.64071856287425
2021-06-08,토마토,5키로상자,상,8752,-1073.0,-10.921119592875318,0,0,334.0,-43.0,-11.405835543766578
2021-06-09,토마토,5키로상자,상,8974,222.0,2.536563071297989,0,0,377.0,81.0,27.364864864864863
2021-06-10,토마토,5키로상자,상,8102,-872.0,-9.716960106975707,0,0,296.0,-24.0,-7.5
2021-06-11,토마토,5키로상자,상,8336,234.0,2.8881757590718338,0,0,320.0,55.0,20.75471698113208
2021-06-12,토마토,5키로상자,상,8215,-121.0,-1.4515355086372361,0,0,265.0,-106.0,-28.57142857142857
2021-06-13,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-06-14,토마토,5키로상자,상,8971,8971.0,897100.0,0,0,371.0,58.0,18.53035143769968
2021-06-15,토마토,5키로상자,상,8235,-736.0,-8.204213577081708,0,0,313.0,14.0,4.682274247491638
2021-06-16,토마토,5키로상자,상,8765,530.0,6.435944140862174,0,0,299.0,3.0,1.0135135135135136
2021-06-17,토마토,5키로상자,상,9478,713.0,8.134626354820309,0,0,296.0,-73.0,-19.78319783197832
2021-06-18,토마토,5키로상자,상,9028,-450.0,-4.747837096433847,0,0,369.0,-9.0,-2.380952380952381
2021-06-19,토마토,5키로상자,상,8720,-308.0,-3.4116083296411164,0,0,378.0,-59.0,-13.501144164759726
2021-06-20,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-06-21,토마토,5키로상자,상,7931,7931.0,793100.0,0,0,437.0,106.0,32.02416918429003
2021-06-22,토마토,5키로상자,상,7994,63.0,0.7943512797881729,0,0,331.0,34.0,11.447811447811448
2021-06-23,토마토,5키로상자,상,8100,106.0,1.3259944958719039,0,0,297.0,3.0,1.020408163265306
2021-06-24,토마토,5키로상자,상,8188,88.0,1.0864197530864197,0,0,294.0,19.0,6.909090909090909
2021-06-25,토마토,5키로상자,상,9257,1069.0,13.055691255495846,0,0,275.0,-16.0,-5.498281786941581
2021-06-26,토마토,5키로상자,상,9775,518.0,5.595765366749487,0,0,291.0,-53.0,-15.406976744186046
2021-06-27,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-06-28,토마토,5키로상자,상,10176,10176.0,1017600.0,0,0,344.0,79.0,29.81132075471698
2021-06-29,토마토,5키로상자,상,9426,-750.0,-7.370283018867925,0,0,265.0,3.0,1.1450381679389312
2021-06-30,토마토,5키로상자,상,10187,761.0,8.073413961383407,0,0,262.0,65.0,32.99492385786802
2021-07-01,토마토,5키로상자,상,12366,2179.0,21.390006871502894,0,0,197.0,-23.0,-10.454545454545451
2021-07-02,토마토,5키로상자,상,16135,3769.0,30.47873200711629,0,0,220.0,-25.0,-10.20408163265306
2021-07-03,토마토,5키로상자,상,21507,5372.0,33.29408118995971,0,0,245.0,-28.0,-10.256410256410255
2021-07-04,,,,0,0.0,0.0,0,1,,,
2021-07-05,토마토,5키로상자,상,28097,28097.0,2809700.0,0,0,273.0,19.0,7.480314960629922
2021-07-06,토마토,5키로상자,상,21897,-6200.0,-22.066412784283017,0,0,254.0,-19.0,-6.95970695970696
2021-07-07,토마토,5키로상자,상,15277,-6620.0,-30.232451934054893,0,0,273.0,53.0,24.09090909090909
2021-07-08,토마토,5키로상자,상,13442,-1835.0,-12.011520586502586,0,0,220.0,-28.0,-11.29032258064516
2021-07-09,토마토,5키로상자,상,13015,-427.0,-3.1766106234191342,0,0,248.0,-24.0,-8.823529411764707
2021-07-10,토마토,5키로상자,상,10214,-2801.0,-21.52132155205532,0,0,272.0,-48.0,-15.0
2021-07-11,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-07-12,토마토,5키로상자,상,10006,10006.0,1000600.0,0,0,320.0,83.0,35.0210970464135
2021-07-13,토마토,5키로상자,상,9505,-501.0,-5.006995802518489,0,0,237.0,9.0,3.947368421052632
2021-07-14,토마토,5키로상자,상,9984,479.0,5.0394529195160445,0,0,228.0,18.0,8.571428571428571
2021-07-15,토마토,5키로상자,상,10286,302.0,3.0248397435897436,0,0,210.0,12.0,6.0606060606060606
2021-07-16,토마토,5키로상자,상,10862,576.0,5.599844448765312,0,0,198.0,4.0,2.061855670103093
2021-07-17,토마토,5키로상자,상,10186,-676.0,-6.223531577978273,0,0,194.0,-66.0,-25.384615384615383
2021-07-18,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-07-19,토마토,5키로상자,상,9903,9903.0,990300.0,0,0,260.0,41.0,18.72146118721461
2021-07-20,토마토,5키로상자,상,9134,-769.0,-7.765323639301222,0,0,219.0,-16.0,-6.808510638297872
2021-07-21,토마토,5키로상자,상,8281,-853.0,-9.338734398948983,0,0,235.0,15.0,6.8181818181818175
2021-07-22,토마토,5키로상자,상,7576,-705.0,-8.513464557420601,0,0,220.0,19.0,9.45273631840796
2021-07-23,토마토,5키로상자,상,8317,741.0,9.78088701161563,0,0,201.0,7.0,3.608247422680412
2021-07-24,토마토,5키로상자,상,10675,2358.0,28.35156907538776,0,0,194.0,-73.0,-27.34082397003745
2021-07-25,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-07-26,토마토,5키로상자,상,10060,10060.0,1006000.0,0,0,267.0,98.0,57.98816568047337
2021-07-27,토마토,5키로상자,상,11869,1809.0,17.98210735586481,0,0,169.0,-42.0,-19.90521327014218
2021-07-28,토마토,5키로상자,상,11469,-400.0,-3.370123852051563,0,0,211.0,24.0,12.834224598930485
2021-07-29,토마토,5키로상자,상,13395,1926.0,16.793094428459327,0,0,187.0,-43.0,-18.695652173913043
2021-07-30,토마토,5키로상자,상,11732,-1663.0,-12.415080253826055,0,0,230.0,-42.0,-15.441176470588236
2021-07-31,토마토,5키로상자,상,8755,-2977.0,-25.37504261847937,0,0,272.0,-22.0,-7.482993197278912
2021-08-01,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-08-02,토마토,5키로상자,상,7389,7389.0,738900.0,0,0,294.0,58.0,24.57627118644068
2021-08-03,토마토,5키로상자,상,6688,-701.0,-9.487075382325077,0,0,236.0,5.0,2.1645021645021645
2021-08-04,토마토,5키로상자,상,6478,-210.0,-3.1399521531100474,0,0,231.0,2.0,0.8733624454148471
2021-08-05,토마토,5키로상자,상,7421,943.0,14.556962025316455,0,0,229.0,-70.0,-23.411371237458194
2021-08-06,토마토,5키로상자,상,6297,-1124.0,-15.146206710685892,0,0,299.0,-42.0,-12.316715542521994
2021-08-07,,,,0,0.0,0.0,0,0,,,
2021-08-08,,,,0,0.0,0.0,0,1,,,
2021-08-09,토마토,5키로상자,상,5199,5199.0,519900.0,0,0,341.0,104.0,43.88185654008439
2021-08-10,토마토,5키로상자,상,5868,669.0,12.867859203693019,0,0,237.0,10.0,4.405286343612335
2021-08-11,토마토,5키로상자,상,6891,1023.0,17.43353783231084,0,0,227.0,41.0,22.04301075268817
2021-08-12,토마토,5키로상자,상,8480,1589.0,23.059062545349008,0,0,186.0,-48.0,-20.51282051282051
2021-08-13,토마토,5키로상자,상,8498,18.0,0.21226415094339623,0,0,234.0,-40.0,-14.5985401459854
2021-08-14,토마토,5키로상자,상,7985,-513.0,-6.03671452106378,0,0,274.0,20.0,7.874015748031496
2021-08-15,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-08-16,토마토,5키로상자,상,8163,8163.0,816300.0,0,0,254.0,63.0,32.98429319371728
2021-08-17,토마토,5키로상자,상,9601,1438.0,17.616072522356976,0,0,191.0,-9.0,-4.5
2021-08-18,토마토,5키로상자,상,11510,1909.0,19.88334548484533,0,0,200.0,12.0,6.382978723404255
2021-08-19,토마토,5키로상자,상,13018,1508.0,13.10165073848827,0,0,188.0,13.0,7.428571428571429
2021-08-20,토마토,5키로상자,상,14367,1349.0,10.362574896297435,0,0,175.0,-44.0,-20.09132420091324
2021-08-21,토마토,5키로상자,상,12782,-1585.0,-11.03222663047261,0,0,219.0,-7.0,-3.0973451327433628
2021-08-22,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-08-23,토마토,5키로상자,상,13088,13088.0,1308800.0,0,0,226.0,76.0,50.66666666666667
2021-08-24,토마토,5키로상자,상,15912,2824.0,21.577017114914426,0,0,150.0,5.0,3.4482758620689653
2021-08-25,토마토,5키로상자,상,23645,7733.0,48.59854198089492,0,0,145.0,-17.0,-10.493827160493826
2021-08-26,토마토,5키로상자,상,27211,3566.0,15.081412560795094,0,0,162.0,-7.0,-4.142011834319527
2021-08-27,토마토,5키로상자,상,28543,1332.0,4.895079195913418,0,0,169.0,-53.0,-23.87387387387388
2021-08-28,토마토,5키로상자,상,22194,-6349.0,-22.243632414252183,0,0,222.0,-30.0,-11.904761904761903
2021-08-29,토마토,5키로상자,상,0,0.0,0.0,0,1,,,
2021-08-30,토마토,5키로상자,상,15777,15777.0,1577700.0,0,0,252.0,21.0,9.090909090909092
2021-08-31,토마토,5키로상자,상,12862,-2915.0,-18.47626291436902,0,0,231.0,59.0,34.30232558139535
2021-09-01,토마토,5키로상자,상,13016,154.0,1.197325454828176,0,0,172.0,3.0,1.7751479289940828
2021-09-02,토마토,5키로상자,상,12276,-740.0,-5.6853103872157345,0,0,169.0,-20.0,-10.582010582010582
2021-09-03,토마토,5키로상자,상,13820,1544.0,12.577386770935158,0,0,189.0,-79.0,-29.47761194029851
2021-09-04,토마토,5키로상자,상,11009,-2811.0,-20.340086830680175,0,0,268.0,-12.0,-4.285714285714286
2021-09-05,,,,0,0.0,0.0,0,1,,,
2021-09-06,토마토,5키로상자,상,11832,11832.0,1183200.0,0,0,280.0,50.0,21.73913043478261
2021-09-07,토마토,5키로상자,상,10761,-1071.0,-9.051724137931034,0,0,230.0,13.0,5.990783410138248
2021-09-08,토마토,5키로상자,상,9783,-978.0,-9.088374686367438,0,0,217.0,49.0,29.166666666666668
2021-09-09,토마토,5키로상자,상,11038,1255.0,12.828375753858733,0,0,168.0,5.0,3.067484662576687
2021-09-10,토마토,5키로상자,상,10564,-474.0,-4.29425620583439,0,0,163.0,-32.0,-16.41025641025641
2021-09-11,토마토,5키로상자,상,11286,722.0,6.83453237410072,0,0,195.0,-36.0,-15.584415584415584
