year,month,day,avg_price,gap
1997,2,12,140,0
1997,2,13,140,0
1997,2,14,140,0
1997,2,15,140,0
1997,2,17,140,0
1997,2,18,140,0
1997,2,19,140,0
1997,2,20,140,0
1997,2,21,140,0
1997,2,22,140,0
1997,2,24,140,0
1997,2,25,140,0
1997,2,26,140,0
1997,2,27,140,0
1997,2,28,140,0
1997,3,3,140,0
1997,3,4,140,0
1997,3,5,140,0
1997,3,6,140,0
1997,3,7,140,0
1997,3,8,140,0
1997,3,10,140,0
1997,3,11,140,0
1997,3,12,130,-10
1997,3,13,130,0
1997,3,14,130,0
1997,3,15,130,0
1997,3,17,130,0
1997,3,18,130,0
1997,3,19,130,0
1997,3,20,120,-10
1997,3,21,120,0
1997,3,22,120,0
1997,3,24,130,10
1997,3,25,130,0
1997,3,26,130,0
1997,3,27,130,0
1997,3,28,130,0
1997,3,29,120,-10
1997,3,31,120,0
1997,4,1,120,0
1997,4,2,120,0
1997,4,3,120,0
1997,4,4,120,0
1997,4,7,120,0
1997,4,8,120,0
1997,4,9,120,0
1997,4,10,130,10
1997,4,11,140,10
1997,4,12,140,0
1997,4,14,140,0
1997,4,15,140,0
1997,4,16,140,0
1997,4,17,140,0
1997,4,18,140,0
1997,4,19,140,0
1997,4,21,140,0
1997,4,22,140,0
1997,4,23,140,0
1997,4,24,140,0
1997,4,25,140,0
1997,4,26,140,0
1997,4,28,140,0
1997,4,29,140,0
1997,4,30,140,0
1997,5,2,140,0
1997,5,3,140,0
1997,5,6,140,0
1997,5,7,140,0
1997,5,8,140,0
1997,5,9,140,0
1997,5,10,140,0
1997,5,12,140,0
1997,5,13,140,0
1997,5,15,140,0
1997,5,16,140,0
1997,5,17,140,0
1997,5,19,130,-10
1997,5,20,130,0
1997,5,21,130,0
1997,5,22,130,0
1997,5,23,130,0
1997,5,24,130,0
1997,5,26,130,0
1997,5,27,130,0
1997,5,28,120,-10
1997,5,29,120,0
1997,5,30,120,0
1997,5,31,120,0
1997,6,2,120,0
1997,6,3,120,0
1997,6,4,120,0
1997,6,5,120,0
1997,6,7,120,0
1997,6,9,120,0
1997,6,10,120,0
1997,6,11,120,0
1997,6,12,120,0
1997,6,13,120,0
1997,6,14,120,0
1997,6,16,110,-10
1997,6,17,110,0
1997,6,18,110,0
1997,6,19,100,-10
1997,6,20,100,0
1997,6,21,100,0
1997,6,23,100,0
1997,6,24,100,0
1997,6,25,100,0
1997,6,26,100,0
1997,6,27,100,0
1997,6,28,100,0
1997,6,30,100,0
1997,7,1,100,0
1997,7,2,100,0
1997,7,3,100,0
1997,7,4,100,0
1997,7,5,100,0
1997,7,7,100,0
1997,7,8,90,-10
1997,7,9,90,0
1997,7,10,90,0
1997,7,11,90,0
1997,7,12,90,0
1997,7,14,90,0
1997,7,15,90,0
1997,7,16,90,0
1997,7,18,90,0
1997,7,19,90,0
1997,7,21,90,0
1997,7,22,90,0
1997,7,23,90,0
1997,7,24,90,0
1997,7,25,90,0
1997,7,26,90,0
1997,7,28,90,0
1997,7,29,90,0
1997,7,30,90,0
1997,7,31,90,0
1997,8,1,100,10
1997,8,2,100,0
1997,8,4,100,0
1997,8,5,100,0
1997,8,6,100,0
1997,8,7,100,0
1997,8,8,100,0
1997,8,9,100,0
1997,8,11,110,10
1997,8,12,110,0
1997,8,13,110,0
1997,8,14,110,0
1997,8,16,110,0
1997,8,18,110,0
1997,8,19,110,0
1997,8,20,110,0
1997,8,21,110,0
1997,8,22,110,0
1997,8,23,110,0
1997,8,25,110,0
1997,8,26,110,0
1997,8,27,110,0
1997,8,28,110,0
1997,8,29,110,0
1997,8,30,110,0
1997,9,1,110,0
1997,9,2,110,0
1997,9,3,110,0
1997,9,4,110,0
1997,9,5,110,0
1997,9,6,110,0
1997,9,8,110,0
1997,9,9,110,0
1997,9,10,110,0
1997,9,11,110,0
1997,9,12,110,0
1997,9,13,110,0
1997,9,18,110,0
1997,9,19,110,0
1997,9,20,110,0
1997,9,22,110,0
1997,9,23,110,0
1997,9,24,110,0
1997,9,25,110,0
1997,9,26,110,0
1997,9,27,110,0
1997,9,29,120,10
1997,9,30,120,0
1997,10,1,120,0
1997,10,2,120,0
1997,10,4,120,0
1997,10,6,120,0
1997,10,7,120,0
1997,10,8,120,0
1997,10,9,120,0
1997,10,10,120,0
1997,10,11,120,0
1997,10,13,120,0
1997,10,14,120,0
1997,10,15,120,0
1997,10,16,120,0
1997,10,17,120,0
1997,10,18,120,0
1997,10,20,120,0
1997,10,21,120,0
1997,10,22,120,0
1997,10,23,120,0
1997,10,24,120,0
1997,10,25,120,0
1997,10,27,120,0
1997,10,28,130,10
1997,10,29,130,0
1997,10,30,130,0
1997,10,31,130,0
1997,11,1,130,0
1997,11,3,130,0
1997,11,4,130,0
1997,11,5,140,10
1997,11,6,140,0
1997,11,7,140,0
1997,11,8,140,0
1997,11,10,140,0
1997,11,11,140,0
1997,11,12,150,10
1997,11,13,150,0
1997,11,14,150,0
1997,11,15,150,0
1997,11,17,150,0
1997,11,18,150,0
1997,11,19,150,0
1997,11,20,150,0
1997,11,21,160,10
1997,11,22,160,0
1997,11,24,160,0
1997,11,25,160,0
1997,11,26,160,0
1997,11,27,160,0
1997,11,28,160,0
1997,11,29,160,0
1997,12,1,160,0
1997,12,2,160,0
1997,12,3,170,10
1997,12,4,170,0
1997,12,5,170,0
1997,12,6,180,10
1997,12,8,180,0
1997,12,9,180,0
1997,12,10,180,0
1997,12,11,180,0
1997,12,12,180,0
1997,12,13,180,0
1997,12,15,180,0
1997,12,16,190,10
1997,12,17,190,0
1997,12,19,190,0
1997,12,20,190,0
1997,12,22,190,0
1997,12,23,190,0
1997,12,24,190,0
1997,12,26,190,0
1997,12,27,180,-10
1997,12,29,180,0
1997,12,30,180,0
1997,12,31,180,0
1998,1,3,180,0
1998,1,5,180,0
1998,1,6,180,0
1998,1,7,180,0
1998,1,8,180,0
1998,1,9,180,0
1998,1,10,180,0
1998,1,12,180,0
1998,1,13,180,0
1998,1,14,180,0
1998,1,15,180,0
1998,1,16,180,0
1998,1,17,180,0
1998,1,19,180,0
1998,1,20,180,0
1998,1,21,180,0
1998,1,22,180,0
1998,1,23,180,0
1998,1,24,180,0
1998,1,26,180,0
1998,1,30,180,0
1998,1,31,180,0
1998,2,2,190,10
1998,2,3,190,0
1998,2,4,190,0
1998,2,5,190,0
1998,2,6,190,0
1998,2,7,190,0
1998,2,9,190,0
1998,2,10,190,0
1998,2,11,190,0
1998,2,12,190,0
1998,2,13,190,0
1998,2,14,190,0
1998,2,16,190,0
1998,2,17,190,0
1998,2,18,190,0
1998,2,19,190,0
1998,2,20,190,0
1998,2,21,190,0
1998,2,23,190,0
1998,2,24,190,0
1998,2,25,190,0
1998,2,26,190,0
1998,2,27,200,10
1998,2,28,200,0
1998,3,2,200,0
1998,3,3,190,-10
1998,3,4,190,0
1998,3,5,190,0
1998,3,6,190,0
1998,3,7,190,0
1998,3,9,190,0
1998,3,10,190,0
1998,3,11,190,0
1998,3,12,190,0
1998,3,13,190,0
1998,3,14,190,0
1998,3,16,190,0
1998,3,17,190,0
1998,3,18,190,0
1998,3,19,190,0
1998,3,20,190,0
1998,3,21,190,0
1998,3,23,190,0
1998,3,24,200,10
1998,3,25,200,0
1998,3,26,200,0
1998,3,27,200,0
1998,3,28,200,0
1998,3,30,200,0
1998,3,31,200,0
1998,4,1,200,0
1998,4,2,210,10
1998,4,3,210,0
1998,4,4,210,0
1998,4,6,210,0
1998,4,7,210,0
1998,4,8,220,10
1998,4,9,220,0
1998,4,10,220,0
1998,4,11,220,0
1998,4,13,220,0
1998,4,14,220,0
1998,4,15,220,0
1998,4,16,220,0
1998,4,17,230,10
1998,4,18,230,0
1998,4,21,230,0
1998,4,22,230,0
1998,4,23,220,-10
1998,4,24,220,0
1998,4,25,220,0
1998,4,27,220,0
1998,4,28,220,0
1998,4,29,220,0
1998,4,30,220,0
1998,5,4,230,10
1998,5,6,220,-10
1998,5,7,220,0
1998,5,8,220,0
1998,5,9,210,-10
1998,5,11,210,0
1998,5,12,210,0
1998,5,13,210,0
1998,5,14,210,0
1998,5,15,210,0
1998,5,16,210,0
1998,5,18,210,0
1998,5,19,210,0
1998,5,20,210,0
1998,5,21,200,-10
1998,5,22,200,0
1998,5,23,200,0
1998,5,25,200,0
1998,5,26,190,-10
1998,5,27,180,-10
1998,5,28,180,0
1998,5,29,180,0
1998,5,30,180,0
1998,6,1,170,-10
1998,6,2,160,-10
1998,6,3,160,0
1998,6,5,160,0
1998,6,8,150,-10
1998,6,9,150,0
1998,6,10,140,-10
1998,6,11,140,0
1998,6,12,140,0
1998,6,13,140,0
1998,6,15,130,-10
1998,6,16,130,0
1998,6,17,130,0
1998,6,18,120,-10
1998,6,19,120,0
1998,6,20,120,0
1998,6,22,120,0
1998,6,23,120,0
1998,6,24,120,0
1998,6,25,120,0
1998,6,26,110,-10
1998,6,27,110,0
1998,6,29,110,0
1998,6,30,110,0
1998,7,1,110,0
1998,7,2,110,0
1998,7,3,110,0
1998,7,4,110,0
1998,7,6,120,10
1998,7,7,120,0
1998,7,8,120,0
1998,7,9,120,0
1998,7,10,120,0
1998,7,11,120,0
1998,7,13,120,0
1998,7,14,120,0
1998,7,15,120,0
1998,7,16,120,0
1998,7,18,120,0
1998,7,20,110,-10
1998,7,21,110,0
1998,7,22,110,0
1998,7,23,120,10
1998,7,24,120,0
1998,7,25,120,0
1998,7,27,120,0
1998,7,28,130,10
1998,7,29,130,0
1998,7,30,120,-10
1998,8,1,120,0
1998,8,3,120,0
1998,8,4,120,0
1998,8,5,120,0
1998,8,7,120,0
1998,8,8,120,0
1998,8,10,130,10
1998,8,12,140,10
1998,8,13,140,0
1998,8,14,140,0
1998,8,17,140,0
1998,8,18,140,0
1998,8,19,140,0
1998,8,20,140,0
1998,8,21,140,0
1998,8,22,140,0
1998,8,24,140,0
1998,8,25,140,0
1998,8,26,140,0
1998,8,27,150,10
1998,8,28,140,-10
1998,8,29,150,10
1998,8,31,140,-10
1998,9,1,140,0
1998,9,2,150,10
1998,9,3,140,-10
1998,9,4,140,0
1998,9,5,140,0
1998,9,7,140,0
1998,9,8,140,0
1998,9,9,140,0
1998,9,10,140,0
1998,9,11,140,0
1998,9,12,140,0
1998,9,14,140,0
1998,9,15,140,0
1998,9,16,140,0
1998,9,17,140,0
1998,9,18,140,0
1998,9,19,140,0
1998,9,21,140,0
1998,9,22,140,0
1998,9,23,140,0
1998,9,24,140,0
1998,9,25,140,0
1998,9,26,140,0
1998,9,28,140,0
1998,9,29,150,10
1998,9,30,160,10
1998,10,1,160,0
1998,10,2,160,0
1998,10,7,160,0
1998,10,8,160,0
1998,10,9,160,0
1998,10,10,160,0
1998,10,12,160,0
1998,10,13,170,10
1998,10,14,180,10
1998,10,15,180,0
1998,10,16,180,0
1998,10,17,180,0
1998,10,19,180,0
1998,10,20,180,0
1998,10,21,180,0
1998,10,22,190,10
1998,10,23,190,0
1998,10,24,190,0
1998,10,26,190,0
1998,10,27,190,0
1998,10,28,190,0
1998,10,29,190,0
1998,10,30,190,0
1998,10,31,190,0
1998,11,2,190,0
1998,11,3,190,0
1998,11,4,190,0
1998,11,5,180,-10
1998,11,6,180,0
1998,11,7,180,0
1998,11,9,180,0
1998,11,10,180,0
1998,11,11,190,10
1998,11,12,190,0
1998,11,13,190,0
1998,11,14,190,0
1998,11,16,190,0
1998,11,17,190,0
1998,11,18,190,0
1998,11,19,200,10
1998,11,20,200,0
1998,11,21,200,0
1998,11,23,190,-10
1998,11,24,200,10
1998,11,25,200,0
1998,11,26,200,0
1998,11,27,200,0
1998,11,28,200,0
1998,11,30,200,0
1998,12,1,200,0
1998,12,2,200,0
1998,12,3,200,0
1998,12,4,200,0
1998,12,5,200,0
1998,12,7,200,0
1998,12,8,200,0
1998,12,9,200,0
1998,12,10,200,0
1998,12,11,200,0
1998,12,12,200,0
1998,12,14,200,0
1998,12,15,200,0
1998,12,16,200,0
1998,12,17,200,0
1998,12,18,200,0
1998,12,19,200,0
1998,12,21,200,0
1998,12,22,190,-10
1998,12,23,200,10
1998,12,24,190,-10
1998,12,26,190,0
1998,12,28,190,0
1998,12,29,190,0
1998,12,30,190,0
1998,12,31,190,0
1999,1,4,200,10
1999,1,5,200,0
1999,1,6,200,0
1999,1,7,200,0
1999,1,8,210,10
1999,1,9,220,10
1999,1,12,220,0
1999,1,13,220,0
1999,1,14,230,10
1999,1,15,240,10
1999,1,16,240,0
1999,1,18,240,0
1999,1,19,240,0
1999,1,20,240,0
1999,1,21,250,10
1999,1,22,260,10
1999,1,23,250,-10
1999,1,25,260,10
1999,1,26,260,0
1999,1,27,260,0
1999,1,28,260,0
1999,1,29,260,0
1999,1,30,260,0
1999,2,1,260,0
1999,2,2,260,0
1999,2,3,260,0
1999,2,4,260,0
1999,2,5,260,0
1999,2,6,260,0
1999,2,8,260,0
1999,2,9,260,0
1999,2,10,260,0
1999,2,11,260,0
1999,2,12,260,0
1999,2,13,260,0
1999,2,18,260,0
1999,2,19,260,0
1999,2,20,260,0
1999,2,22,260,0
1999,2,23,260,0
1999,2,24,260,0
1999,2,25,260,0
1999,2,26,260,0
1999,2,27,260,0
1999,3,2,260,0
1999,3,3,260,0
1999,3,4,260,0
1999,3,5,260,0
1999,3,6,260,0
1999,3,8,260,0
1999,3,9,260,0
1999,3,10,260,0
1999,3,11,260,0
1999,3,12,260,0
1999,3,13,260,0
1999,3,15,260,0
1999,3,16,260,0
1999,3,17,260,0
1999,3,18,260,0
1999,3,19,260,0
1999,3,20,260,0
1999,3,22,260,0
1999,3,23,260,0
1999,3,24,260,0
1999,3,25,260,0
1999,3,27,260,0
1999,3,29,260,0
1999,3,30,260,0
1999,3,31,260,0
1999,4,1,260,0
1999,4,2,260,0
1999,4,3,260,0
1999,4,6,260,0
1999,4,7,260,0
1999,4,8,260,0
1999,4,9,260,0
1999,4,10,260,0
1999,4,12,260,0
1999,4,13,260,0
1999,4,14,260,0
1999,4,15,270,10
1999,4,16,300,30
1999,4,17,330,30
1999,4,19,340,10
1999,4,20,350,10
1999,4,21,350,0
1999,4,22,350,0
1999,4,23,360,10
1999,4,24,360,0
1999,4,27,350,-10
1999,4,28,350,0
1999,4,29,340,-10
1999,4,30,330,-10
1999,5,3,320,-10
1999,5,4,310,-10
1999,5,6,310,0
1999,5,7,300,-10
1999,5,8,290,-10
1999,5,10,290,0
1999,5,11,290,0
1999,5,12,270,-20
1999,5,13,260,-10
1999,5,14,250,-10
1999,5,15,240,-10
1999,5,17,240,0
1999,5,18,230,-10
1999,5,19,220,-10
1999,5,20,220,0
1999,5,21,220,0
1999,5,24,210,-10
1999,5,25,200,-10
1999,5,26,200,0
1999,5,27,200,0
1999,5,28,190,-10
1999,5,29,180,-10
1999,5,31,180,0
1999,6,1,170,-10
1999,6,2,150,-20
1999,6,3,140,-10
1999,6,4,140,0
1999,6,5,140,0
1999,6,7,140,0
1999,6,8,140,0
1999,6,9,140,0
1999,6,10,140,0
1999,6,11,140,0
1999,6,12,140,0
1999,6,14,140,0
1999,6,15,140,0
1999,6,16,130,-10
1999,6,17,130,0
1999,6,18,130,0
1999,6,19,130,0
1999,6,21,130,0
1999,6,22,130,0
1999,6,23,130,0
1999,6,24,130,0
1999,6,25,130,0
1999,6,26,130,0
1999,6,28,130,0
1999,6,29,130,0
1999,6,30,130,0
1999,7,1,120,-10
1999,7,2,120,0
1999,7,3,120,0
1999,7,5,120,0
1999,7,6,120,0
1999,7,7,120,0
1999,7,8,120,0
1999,7,9,120,0
1999,7,10,120,0
1999,7,12,120,0
1999,7,14,120,0
1999,7,15,120,0
1999,7,16,120,0
1999,7,19,120,0
1999,7,20,120,0
1999,7,21,120,0
1999,7,22,120,0
1999,7,23,120,0
1999,7,24,120,0
1999,7,26,120,0
1999,7,27,120,0
1999,7,28,120,0
1999,7,29,120,0
1999,7,30,120,0
1999,7,31,120,0
1999,8,2,120,0
1999,8,3,120,0
1999,8,4,120,0
1999,8,5,120,0
1999,8,6,120,0
1999,8,7,120,0
1999,8,9,120,0
1999,8,10,120,0
1999,8,11,120,0
1999,8,12,120,0
1999,8,13,120,0
1999,8,14,120,0
1999,8,16,120,0
1999,8,17,120,0
1999,8,18,120,0
1999,8,19,120,0
1999,8,20,120,0
1999,8,21,120,0
1999,8,23,120,0
1999,8,24,120,0
1999,8,25,120,0
1999,8,26,120,0
1999,8,27,120,0
1999,8,28,120,0
1999,8,30,120,0
1999,8,31,120,0
1999,9,1,120,0
1999,9,2,120,0
1999,9,3,120,0
1999,9,4,120,0
1999,9,6,120,0
1999,9,7,120,0
1999,9,8,120,0
1999,9,9,120,0
1999,9,10,120,0
1999,9,11,120,0
1999,9,13,120,0
1999,9,14,120,0
1999,9,15,120,0
1999,9,16,120,0
1999,9,17,120,0
1999,9,18,120,0
1999,9,20,120,0
1999,9,21,120,0
1999,9,22,120,0
1999,9,27,120,0
1999,9,28,120,0
1999,9,29,120,0
1999,9,30,120,0
1999,10,1,120,0
1999,10,2,120,0
1999,10,4,120,0
1999,10,5,120,0
1999,10,6,120,0
1999,10,7,120,0
1999,10,8,130,10
1999,10,9,130,0
1999,10,11,140,10
1999,10,12,140,0
1999,10,13,140,0
1999,10,14,140,0
1999,10,15,140,0
1999,10,16,150,10
1999,10,18,150,0
1999,10,19,150,0
1999,10,20,150,0
1999,10,21,150,0
1999,10,22,150,0
1999,10,23,150,0
1999,10,25,150,0
1999,10,26,160,10
1999,10,27,160,0
1999,10,28,160,0
1999,10,29,160,0
1999,10,30,160,0
1999,11,1,160,0
1999,11,2,160,0
1999,11,3,160,0
1999,11,4,160,0
1999,11,5,160,0
1999,11,6,150,-10
1999,11,8,150,0
1999,11,9,150,0
1999,11,10,150,0
1999,11,11,150,0
1999,11,12,150,0
1999,11,13,150,0
1999,11,15,150,0
1999,11,16,150,0
1999,11,17,150,0
1999,11,18,160,10
1999,11,19,160,0
1999,11,20,160,0
1999,11,22,150,-10
1999,11,23,150,0
1999,11,24,160,10
1999,11,25,160,0
1999,11,26,150,-10
1999,11,27,150,0
1999,11,29,150,0
1999,11,30,160,10
1999,12,1,160,0
1999,12,2,160,0
1999,12,3,150,-10
1999,12,4,150,0
1999,12,6,150,0
1999,12,7,150,0
1999,12,8,150,0
1999,12,9,150,0
1999,12,10,150,0
1999,12,11,150,0
1999,12,13,150,0
1999,12,14,150,0
1999,12,15,150,0
1999,12,16,150,0
1999,12,17,150,0
1999,12,18,150,0
1999,12,20,150,0
1999,12,21,150,0
1999,12,22,150,0
1999,12,23,150,0
1999,12,24,150,0
1999,12,27,150,0
1999,12,28,150,0
1999,12,29,150,0
1999,12,30,150,0
1999,12,31,150,0
2000,1,3,150,0
2000,1,4,150,0
2000,1,5,150,0
2000,1,6,150,0
2000,1,7,150,0
2000,1,8,150,0
2000,1,10,150,0
2000,1,11,150,0
2000,1,12,150,0
2000,1,13,150,0
2000,1,14,150,0
2000,1,15,150,0
2000,1,17,150,0
2000,1,18,150,0
2000,1,19,150,0
2000,1,20,150,0
2000,1,21,150,0
2000,1,22,150,0
2000,1,24,150,0
2000,1,25,150,0
2000,1,26,150,0
2000,1,27,150,0
2000,1,28,150,0
2000,1,29,150,0
2000,1,31,150,0
2000,2,1,150,0
2000,2,2,150,0
2000,2,3,150,0
2000,2,7,150,0
2000,2,8,150,0
2000,2,9,150,0
2000,2,10,150,0
2000,2,11,150,0
2000,2,12,150,0
2000,2,14,150,0
2000,2,15,150,0
2000,2,16,160,10
2000,2,17,160,0
2000,2,18,160,0
2000,2,19,160,0
2000,2,21,160,0
2000,2,22,150,-10
2000,2,23,150,0
2000,2,24,150,0
2000,2,25,150,0
2000,2,26,150,0
2000,2,28,150,0
2000,2,29,150,0
2000,3,2,150,0
2000,3,3,150,0
2000,3,4,150,0
2000,3,6,150,0
2000,3,7,150,0
2000,3,8,150,0
2000,3,9,150,0
2000,3,10,150,0
2000,3,11,150,0
2000,3,13,150,0
2000,3,14,150,0
2000,3,15,150,0
2000,3,16,150,0
2000,3,17,150,0
2000,3,18,150,0
2000,3,20,150,0
2000,3,21,150,0
2000,3,22,150,0
2000,3,23,150,0
2000,3,24,150,0
2000,3,25,150,0
2000,3,27,150,0
2000,3,28,150,0
2000,3,29,150,0
2000,3,30,150,0
2000,3,31,150,0
2000,4,1,150,0
2000,4,3,150,0
2000,4,4,150,0
2000,4,6,150,0
2000,4,7,140,-10
2000,4,8,140,0
2000,4,10,140,0
2000,4,11,140,0
2000,4,12,140,0
2000,4,14,140,0
2000,4,15,140,0
2000,4,17,140,0
2000,4,18,140,0
2000,4,19,140,0
2000,4,20,140,0
2000,4,21,140,0
2000,4,22,140,0
2000,4,24,140,0
2000,4,25,140,0
2000,4,26,140,0
2000,4,27,140,0
2000,4,28,140,0
2000,4,29,140,0
2000,5,2,140,0
2000,5,3,140,0
2000,5,4,140,0
2000,5,6,140,0
2000,5,8,140,0
2000,5,9,140,0
2000,5,10,140,0
2000,5,12,140,0
2000,5,13,140,0
2000,5,15,140,0
2000,5,16,140,0
2000,5,17,140,0
2000,5,18,140,0
2000,5,19,140,0
2000,5,20,140,0
2000,5,22,140,0
2000,5,23,140,0
2000,5,24,140,0
2000,5,25,140,0
2000,5,26,150,10
2000,5,27,150,0
2000,5,29,150,0
2000,5,30,150,0
2000,5,31,150,0
2000,6,1,150,0
2000,6,2,150,0
